"searchQuery/countryCode","searchQuery/device","searchQuery/domain","searchQuery/languageCode","searchQuery/locationUule","searchQuery/page","searchQuery/resultsPerPage","searchQuery/term","searchQuery/type","searchQuery/url","resultsTotal","date","description","displayedUrl","emphasizedKeywords/0","emphasizedKeywords/1","emphasizedKeywords/2","emphasizedKeywords/3","emphasizedKeywords/4","position","title","type","url","emphasizedKeywords/5","emphasizedKeywords/6"
"DE","DESKTOP","google.de",,,"1","5","Das Ausland macht Tempo mit der Atomkraft site:faz.net","SEARCH","http://www.google.de/search?q=Das+Ausland+macht+Tempo+mit+der+Atomkraft+site%3Afaz.net&num=5","415","2022-07-15T12:00:00.000Z","Die Kernenergie ist eine nachhaltige Lösung in Frankreich und in anderen europäischen Ländern“, sagte Präsident Emmanuel Macron am Donnerstag.","https://www.faz.net › FAZ.NET › Wirtschaft",,,,,,"1","Das Ausland macht Tempo mit der Atomkraft","organic","https://www.faz.net/aktuell/wirtschaft/das-ausland-macht-tempo-mit-der-atomkraft-18175970.html",,
"DE","DESKTOP","google.de",,,"1","5","Das Ausland macht Tempo mit der Atomkraft site:faz.net","SEARCH","http://www.google.de/search?q=Das+Ausland+macht+Tempo+mit+der+Atomkraft+site%3Afaz.net&num=5","415","2022-07-16T12:00:00.000Z","Das Ausland macht Tempo mit der Atomkraft · Energieversorgung. Deutschland erwacht aus seiner Wünsch-Dir-was-Politik · Gasengpass durch ...","https://www.faz.net › FAZ.NET › Politik › Inland","Das Ausland macht Tempo mit der Atomkraft",,,,,"2","Energiemangel: Atomkraft kann bei den Problemen helfen","organic","https://www.faz.net/aktuell/politik/inland/energiemangel-atomkraft-kann-bei-den-problemen-helfen-18175549.html",,
"DE","DESKTOP","google.de",,,"1","5","Das Ausland macht Tempo mit der Atomkraft site:faz.net","SEARCH","http://www.google.de/search?q=Das+Ausland+macht+Tempo+mit+der+Atomkraft+site%3Afaz.net&num=5","415","2022-07-26T12:00:00.000Z","Das Ausland macht Tempo mit der Atomkraft · Deutsche Energiepolitik. Die Wärmepumpe der Koalition. Quelle: F.A.Z.Artikelrechte erwerben.","https://www.faz.net › FAZ.NET › Politik › Inland","Das Ausland macht Tempo mit der Atomkraft",,,,,"3","Atomkraft: Grüne verstecken sich hinter dem Streckbetrieb","organic","https://www.faz.net/aktuell/politik/inland/atomkraft-gruene-verstecken-sich-hinter-dem-streckbetrieb-18198092.html",,
"DE","DESKTOP","google.de",,,"1","5","Das Ausland macht Tempo mit der Atomkraft site:faz.net","SEARCH","http://www.google.de/search?q=Das+Ausland+macht+Tempo+mit+der+Atomkraft+site%3Afaz.net&num=5","415",,"Wie sieht die Zukunft der Atomkraft aus? Vor einem Jahr hat Deutschland seine letzten Reaktoren abgeschaltet. Aber international geht das Atomzeitalter weiter.","https://www.faz.net › aktuell › politik › thema › reaktor","Atomkraft",,,,,"4","Reaktor aktuell: News und Informationen der ...","organic","https://www.faz.net/aktuell/politik/thema/reaktor",,
"DE","DESKTOP","google.de",,,"1","5","Hitze drosselt Atomkraft site:faz.net","SEARCH","http://www.google.de/search?q=Hitze+drosselt+Atomkraft+site%3Afaz.net&num=5","31","2003-08-08T12:00:00.000Z","Die andauernde Sommerhitze macht auch den deutschen Atomkraftwerken zu schaffen: Zahlreiche Reaktoren müssen mit gedrosselter Leistung ...","https://www.faz.net › FAZ.NET › Gesellschaft","Sommerhitze",,,,,"1","Atomkraftwerke laufen wegen Hitze mit gedrosselter Leistung","organic","https://www.faz.net/aktuell/gesellschaft/energie-atomkraftwerke-laufen-wegen-hitze-mit-gedrosselter-leistung-1113449.html",,
"DE","DESKTOP","google.de",,,"1","5","Hitze drosselt Atomkraft site:faz.net","SEARCH","http://www.google.de/search?q=Hitze+drosselt+Atomkraft+site%3Afaz.net&num=5","31","2022-05-08T12:00:00.000Z","Frankreich trocknet aus: Die Atomkraft liefert weniger Strom und an vielen Orten mangelt es an Trinkwasser.","https://www.faz.net › FAZ.NET › Wirtschaft","Atomkraft",,,,,"2","Hitze in Frankreich: Atomkraftwerke auf Sparflamme","organic","https://www.faz.net/aktuell/wirtschaft/hitze-in-frankreich-atomkraftwerke-auf-sparflamme-18225111.html",,
"DE","DESKTOP","google.de",,,"1","5","Hitze drosselt Atomkraft site:faz.net","SEARCH","http://www.google.de/search?q=Hitze+drosselt+Atomkraft+site%3Afaz.net&num=5","31","2006-07-25T12:00:00.000Z","Die Hitze zwingt die drei Atomkraftwerke entlang der Elbe zur Leistungsdrosselung. „Wir passen die Leistung unserer Kraftwerke immer wieder an ...","https://www.faz.net › FAZ.NET › Gesellschaft › Umwelt","Hitze","Atomkraftwerke","Leistungsdrosselung",,,"3","Trockenheit: Sinkende Pegel vom Rhein bis zur Oder","organic","https://www.faz.net/aktuell/gesellschaft/umwelt/trockenheit-sinkende-pegel-vom-rhein-bis-zur-oder-1355919.html",,
"DE","DESKTOP","google.de",,,"1","5","Hitze drosselt Atomkraft site:faz.net","SEARCH","http://www.google.de/search?q=Hitze+drosselt+Atomkraft+site%3Afaz.net&num=5","31",,"Warnsystem gegen Hitzetode ... Atomkraftwerke laufen wegen Hitze mit gedrosselter Leistung ... Sicherheitsrelevant ist die Drosselung aber offenbar nicht. 08.08.","https://www.faz.net › aktuell › thema › sommeranfang-p4","Hitzetode","Atomkraftwerke","Hitze","Drosselung",,"4","Sommeranfang - Informationen zur Sommersonnenwende","organic","https://www.faz.net/aktuell/gesellschaft/thema/sommeranfang-p4",,
"DE","DESKTOP","google.de",,,"1","5","""Ein Kernkraftwerk mitten auf einem Schlachtfeld"" site:faz.net","SEARCH","http://www.google.de/search?q=%22Ein+Kernkraftwerk+mitten+auf+einem+Schlachtfeld%22+site%3Afaz.net&num=5","3",,"„Ein Kernkraftwerk mitten auf einem Schlachtfeld“. 12.08.2022, 05:49 Lesezeit: 4 Min. Ein vom russischen Verteidigungsministerium veröffentlichtes Bild, ...","https://www.faz.net › FAZ.NET › Politik › Ausland","Ein Kernkraftwerk mitten auf einem Schlachtfeld",,,,,"1","Ukraine-Krieg und AKW Saporischschja: Kernkraftwerk auf ...","organic","https://www.faz.net/aktuell/politik/ausland/ukraine-krieg-und-akw-saporischschja-kernkraftwerk-auf-dem-schlachtfeld-18238776.html",,
"DE","DESKTOP","google.de",,,"1","5","""Ein Kernkraftwerk mitten auf einem Schlachtfeld"" site:faz.net","SEARCH","http://www.google.de/search?q=%22Ein+Kernkraftwerk+mitten+auf+einem+Schlachtfeld%22+site%3Afaz.net&num=5","3","2022-08-14T12:00:00.000Z","Ein Kernkraftwerk mitten auf einem Schlachtfeld“ · Nach Explosionen auf der Krim. Moskaus Angst vor den Ukrainern. Quelle: F.A.Z.Artikelrechte ...","https://www.faz.net › FAZ.NET › Politik › Ausland","Ein Kernkraftwerk mitten auf einem Schlachtfeld",,,,,"2","Eine nukleare Katastrophe im AKW Saporischschja ...","organic","https://www.faz.net/aktuell/politik/ausland/eine-nukleare-katastrophe-im-akw-saporischschja-verhindern-18243839.html",,
"DE","DESKTOP","google.de",,,"1","5","""Ein Kernkraftwerk mitten auf einem Schlachtfeld"" site:faz.net","SEARCH","http://www.google.de/search?q=%22Ein+Kernkraftwerk+mitten+auf+einem+Schlachtfeld%22+site%3Afaz.net&num=5","3",,"„Ein Kernkraftwerk mitten auf einem Schlachtfeld“. In New York berät der UN-Sicherheitsrat über die Situation rund um das Kernkraftwerk Saporischschja. Ein ...","https://www.faz.net › artikel-chronik › nachrichten-202...","Ein Kernkraftwerk mitten auf einem Schlachtfeld",,,,,"3","Chronik vom 12.08.2022: Nachrichten und Meldungen","organic","https://www.faz.net/artikel-chronik/nachrichten-2022-august-12/",,
"DE","DESKTOP","google.de",,,"1","5","Gas und Atomkraft sind künftig ""grüne"" Energien site:faz.net","SEARCH","http://www.google.de/search?q=Gas+und+Atomkraft+sind+k%C3%BCnftig+%22gr%C3%BCne%22+Energien+site%3Afaz.net&num=5","237","2022-05-01T12:00:00.000Z","Kernenergie sowie sonstige fossile Energieträger basieren, werden durch ‚grüne Verträge' ersetzt“, erklärte eine Bahnsprecherin auf Anfrage.","https://www.faz.net › ... › Wirtschaft › Unternehmen","Kernenergie","Energieträger","grüne",,,"1","Grüne Atomkraft: Das bedeutet die EU-Neueinstufung für ...","organic","https://www.faz.net/aktuell/wirtschaft/unternehmen/gruene-atomkraft-das-bedeutet-die-eu-neueinstufung-fuer-deutschland-17717434.html",,
"DE","DESKTOP","google.de",,,"1","5","Gas und Atomkraft sind künftig ""grüne"" Energien site:faz.net","SEARCH","http://www.google.de/search?q=Gas+und+Atomkraft+sind+k%C3%BCnftig+%22gr%C3%BCne%22+Energien+site%3Afaz.net&num=5","237","2022-06-07T12:00:00.000Z","Grüne Finanzanlagen. EU-Ausschuss stimmt gegen Taxonomie-Einstufung von Atomkraft und Gas · Taxonomie-Abstimmung. Klimaschützer gegen grünes ...","https://www.faz.net › FAZ.NET › Politik","Grüne","Atomkraft","Gas",,,"2","EU-Taxonomie mit Atomkraft und Erdgas: Scholz in ...","organic","https://www.faz.net/aktuell/politik/eu-taxonomie-mit-atomkraft-und-erdgas-scholz-in-verlegenheit-18154109.html",,
"DE","DESKTOP","google.de",,,"1","5","Gas und Atomkraft sind künftig ""grüne"" Energien site:faz.net","SEARCH","http://www.google.de/search?q=Gas+und+Atomkraft+sind+k%C3%BCnftig+%22gr%C3%BCne%22+Energien+site%3Afaz.net&num=5","237","2022-09-19T12:00:00.000Z","Grüne Einstufung von Atom und Gas: Naturschützer wollen klagen. WWF, Greenpeace & Co. : Naturschützer wollen gegen „grüne“ Einstufung klagen.","https://www.faz.net › FAZ.NET › Wirtschaft","Grüne","Gas","grüne",,,"3","Grüne Einstufung von Atom und Gas: Naturschützer wollen ...","organic","https://www.faz.net/aktuell/wirtschaft/gruene-einstufung-von-atom-und-gas-naturschuetzer-wollen-klagen-18326796.html",,
"DE","DESKTOP","google.de",,,"1","5","Gas und Atomkraft sind künftig ""grüne"" Energien site:faz.net","SEARCH","http://www.google.de/search?q=Gas+und+Atomkraft+sind+k%C3%BCnftig+%22gr%C3%BCne%22+Energien+site%3Afaz.net&num=5","237","2022-02-02T12:00:00.000Z","Er warnte vor der Gefahr, dass schon jetzt, aber auch künftig zu viel Kapital in bestimmte grüne Anlageklassen gelockt wird, die ...","https://www.faz.net › FAZ.NET › Wirtschaft","künftig","grüne",,,,"4","EU-Kommission stuft Atomkraft und Erdgas als nachhaltig ein","organic","https://www.faz.net/aktuell/wirtschaft/eu-kommission-stuft-atomkraft-und-erdgas-als-nachhaltig-ein-17773177.html",,
"DE","DESKTOP","google.de",,,"1","5","Gas und Atomkraft sind künftig ""grüne"" Energien site:faz.net","SEARCH","http://www.google.de/search?q=Gas+und+Atomkraft+sind+k%C3%BCnftig+%22gr%C3%BCne%22+Energien+site%3Afaz.net&num=5","237","2022-06-07T12:00:00.000Z","Gas und Atomkraft nicht als „grüne Finanzanlage“ eingestuft werden. Sie hatten dafür auf den letzten Metern vor dem entscheidenden Votum im ...","https://www.faz.net › FAZ.NET › Wirtschaft","Gas und Atomkraft","grüne",,,,"5","Europaparlament macht Weg für grüne Atomkraft frei","organic","https://www.faz.net/aktuell/wirtschaft/taxonomie-europaparlament-macht-weg-fuer-gruene-atomkraft-frei-18154413.html",,
"DE","DESKTOP","google.de",,,"1","5","Wie nachhaltig sind Gas- und Atomkraft? site:faz.net","SEARCH","http://www.google.de/search?q=Wie+nachhaltig+sind+Gas-+und+Atomkraft%3F+site%3Afaz.net&num=5","885",,"In der EU werden Investitionen in bestimmte Gas- und Atomkraftwerke aller Voraussicht nach als klimafreundlich eingestuft werden können. Im ...","https://www.faz.net › FAZ.NET › Wirtschaft","Gas- und Atomkraftwerke",,,,,"1","EU-Parlament billigt Einstufung von Gas und Atom als ...","organic","https://www.faz.net/aktuell/wirtschaft/eu-parlament-billigt-einstufung-von-gas-und-atom-als-nachhaltig-18153446.html",,
"DE","DESKTOP","google.de",,,"1","5","Wie nachhaltig sind Gas- und Atomkraft? site:faz.net","SEARCH","http://www.google.de/search?q=Wie+nachhaltig+sind+Gas-+und+Atomkraft%3F+site%3Afaz.net&num=5","885","2022-02-02T12:00:00.000Z","Die EU-Kommission bleibt wie angekündigt bei ihren Plänen, Atomkraft und Erdgas zumindest unter bestimmten Kriterien ein Öko-Label zu geben.","https://www.faz.net › FAZ.NET › Wirtschaft","Atomkraft",,,,,"2","EU-Kommission stuft Atomkraft und Erdgas als nachhaltig ein","organic","https://www.faz.net/aktuell/wirtschaft/eu-kommission-stuft-atomkraft-und-erdgas-als-nachhaltig-ein-17773177.html",,
"DE","DESKTOP","google.de",,,"1","5","Wie nachhaltig sind Gas- und Atomkraft? site:faz.net","SEARCH","http://www.google.de/search?q=Wie+nachhaltig+sind+Gas-+und+Atomkraft%3F+site%3Afaz.net&num=5","885","2022-01-01T12:00:00.000Z","Die Pläne der EU-Kommission, Atomkraft und Erdgas als nachhaltige Technologien einzustufen, stoßen bei Umweltministerin Steffi Lemke und ...","https://www.faz.net › ... › Klima & Nachhaltigkeit","Atomkraft","nachhaltige",,,,"3","EU-Kommission will Gas- und Atomkraft als grün einstufen","organic","https://www.faz.net/aktuell/wirtschaft/klima-nachhaltigkeit/eu-kommission-will-gas-und-atomkraft-als-gruen-einstufen-17711086.html",,
"DE","DESKTOP","google.de",,,"1","5","Wie nachhaltig sind Gas- und Atomkraft? site:faz.net","SEARCH","http://www.google.de/search?q=Wie+nachhaltig+sind+Gas-+und+Atomkraft%3F+site%3Afaz.net&num=5","885","2023-04-18T12:00:00.000Z","Atom und Gas können nicht nachhaltig sein“, sagte die Geschäftsführerin von Greenpeace Deutschland, Nina Treu. Während Greenpeace gegen das ...","https://www.faz.net › FAZ.NET › Wirtschaft","Gas","nachhaltig",,,,"4","Umweltverbände klagen gegen grünes EU-Label für ...","organic","https://www.faz.net/aktuell/wirtschaft/umweltverbaende-klagen-gegen-gruenes-eu-label-fuer-atomkraft-und-gas-18828807.html",,
"DE","DESKTOP","google.de",,,"1","5","Wie nachhaltig sind Gas- und Atomkraft? site:faz.net","SEARCH","http://www.google.de/search?q=Wie+nachhaltig+sind+Gas-+und+Atomkraft%3F+site%3Afaz.net&num=5","885","2022-06-07T12:00:00.000Z","1. Grünes Label für Gas- und Atomkraft? Die EU-Parlamentarier stimmen heute darüber ab, ob bestimmte Gas- und Atomkraftwerke als nachhaltig ...","https://www.faz.net › FAZ.NET › Newsletter Frühdenker","Gas- und Atomkraft","Gas- und Atomkraftwerke","nachhaltig",,,"5","Nachhaltigkeit von Gas- und Atomkraft: Abstimmung im EU ...","organic","https://www.faz.net/aktuell/newsletter-fruehdenker/nachhaltigkeit-von-gas-und-atomkraft-abstimmung-im-eu-parlament-18152613.html",,
"DE","DESKTOP","google.de",,,"1","5","FDP erhöht Druck wegen Laufzeitende der Atomkraftwerke site:faz.net","SEARCH","http://www.google.de/search?q=FDP+erh%C3%B6ht+Druck+wegen+Laufzeitende+der+Atomkraftwerke+site%3Afaz.net&num=5","61","2022-12-07T12:00:00.000Z","Die FDP erhöht innerhalb der Ampel-Koalition den Druck für längere Laufzeiten der noch verbliebenen Atomkraftwerke in Deutschland.","https://www.faz.net › FAZ.NET › Politik › Inland","FDP erhöht","Druck","Atomkraftwerke",,,"1","FDP erhöht Druck wegen Laufzeitende der Atomkraftwerke","organic","https://www.faz.net/aktuell/politik/inland/fdp-erhoeht-druck-wegen-laufzeitende-der-atomkraftwerke-18167017.html",,
"DE","DESKTOP","google.de",,,"1","5","FDP erhöht Druck wegen Laufzeitende der Atomkraftwerke site:faz.net","SEARCH","http://www.google.de/search?q=FDP+erh%C3%B6ht+Druck+wegen+Laufzeitende+der+Atomkraftwerke+site%3Afaz.net&num=5","61",,"Gasengpass durch Ukrainekrieg: FDP erhöht Druck wegen Laufzeitende der Atomkraftwerke. 12.07.2022. , 12:11. Schließen. 9fdd0706-f5e6-11ec-853e-9988a74525b8 ...","https://www.faz.net › ... › Politik › Inland","FDP erhöht Druck wegen Laufzeitende der Atomkraftwerke",,,,,"2","FDP erhöht Druck wegen Laufzeitende der Atomkraftwerke","organic","https://www.faz.net/aktuell/politik/inland/fdp-erhoeht-druck-wegen-laufzeitende-der-atomkraftwerke-18167017/laeuft-noch-das-kernkraftwerk-18167054.html",,
"DE","DESKTOP","google.de",,,"1","5","FDP erhöht Druck wegen Laufzeitende der Atomkraftwerke site:faz.net","SEARCH","http://www.google.de/search?q=FDP+erh%C3%B6ht+Druck+wegen+Laufzeitende+der+Atomkraftwerke+site%3Afaz.net&num=5","61",,"Union und FDP wollen die Laufzeiten für Atomkraftwerke verlängern, wenn strenge Sicherheitsstandards eingehalten werden, heißt es im Koalitionsvertrag. Gorleben ...","https://www.faz.net › aktuell › politik › thema › akw-la...","FDP","Atomkraftwerke",,,,"3","AKW-Laufzeit aktuell: Nachrichten und News | FAZ Politik","organic","https://www.faz.net/aktuell/politik/thema/akw-laufzeit",,
"DE","DESKTOP","google.de",,,"1","5","FDP erhöht Druck wegen Laufzeitende der Atomkraftwerke site:faz.net","SEARCH","http://www.google.de/search?q=FDP+erh%C3%B6ht+Druck+wegen+Laufzeitende+der+Atomkraftwerke+site%3Afaz.net&num=5","61","2022-07-16T12:00:00.000Z","Gasengpass durch Ukrainekrieg. FDP erhöht Druck wegen Laufzeitende der Atomkraftwerke · Politische Kehrtwenden. Ein neuer Weg ist keine Schande.","https://www.faz.net › FAZ.NET › Politik › Inland","FDP erhöht Druck wegen Laufzeitende der Atomkraftwerke",,,,,"4","Energiemangel: Atomkraft kann bei den Problemen helfen","organic","https://www.faz.net/aktuell/politik/inland/energiemangel-atomkraft-kann-bei-den-problemen-helfen-18175549.html",,
"DE","DESKTOP","google.de",,,"1","5","FDP erhöht Druck wegen Laufzeitende der Atomkraftwerke site:faz.net","SEARCH","http://www.google.de/search?q=FDP+erh%C3%B6ht+Druck+wegen+Laufzeitende+der+Atomkraftwerke+site%3Afaz.net&num=5","61","2022-12-07T12:00:00.000Z","FDP erhöht den Druck auf die Grünen. Sie sollen einer Laufzeitverlängerung der letzten Atomkraftwerke zustimmen. Teilen Merken Drucken.","https://www.faz.net › FAZ.NET › Politik","FDP erhöht","Druck","Laufzeitverlängerung","Atomkraftwerke",,"5","Habeck weist Forderungen nach späterem Atomausstieg ...","organic","https://www.faz.net/aktuell/politik/habeck-weist-forderungen-nach-spaeterem-atomausstieg-zurueck-18168267.html",,
"DE","DESKTOP","google.de",,,"1","5","Ist Kernkraft wieder eine Option? site:faz.net","SEARCH","http://www.google.de/search?q=Ist+Kernkraft+wieder+eine+Option%3F+site%3Afaz.net&num=5","276","2022-01-07T12:00:00.000Z","Ist Kernkraft wieder eine Option? Von Christian Geinitz, Berlin ... Selbst der Nuklearverband sieht darin „inzwischen wohl keine realistische ...","https://www.faz.net › FAZ.NET › Politik › Inland","Ist Kernkraft wieder eine Option",,,,,"1","Diskussion um Atomkraft: Lässt sich Erdgas ersetzen?","organic","https://www.faz.net/aktuell/politik/inland/diskussion-um-atomkraft-laesst-sich-erdgas-ersetzen-18137910.html",,
"DE","DESKTOP","google.de",,,"1","5","Ist Kernkraft wieder eine Option? site:faz.net","SEARCH","http://www.google.de/search?q=Ist+Kernkraft+wieder+eine+Option%3F+site%3Afaz.net&num=5","276","2022-06-07T12:00:00.000Z","Ist Kernkraft wieder eine Option? Umweltschützer hatten die EU-Abgeordneten vor der Abstimmung aufgefordert, gegen den neuen Rechtsakt zur ...","https://www.faz.net › FAZ.NET › Wirtschaft","Ist Kernkraft wieder eine Option",,,,,"2","EU-Parlament billigt Einstufung von Gas und Atom als ...","organic","https://www.faz.net/aktuell/wirtschaft/eu-parlament-billigt-einstufung-von-gas-und-atom-als-nachhaltig-18153446.html",,
"DE","DESKTOP","google.de",,,"1","5","Ist Kernkraft wieder eine Option? site:faz.net","SEARCH","http://www.google.de/search?q=Ist+Kernkraft+wieder+eine+Option%3F+site%3Afaz.net&num=5","276",,"Ist Kernkraft wieder eine Option? ... Deutschland debattiert über längere Laufzeiten für Atomkraftwerke. Wie realistisch ist diese Debatte? Die wichtigsten Fragen ...","https://www.faz.net › aktuell › politik › thema › akw-la...","Ist Kernkraft wieder eine Option",,,,,"3","AKW-Laufzeit aktuell: Nachrichten und News | FAZ Politik","organic","https://www.faz.net/aktuell/politik/thema/akw-laufzeit",,
"DE","DESKTOP","google.de",,,"1","5","Ist Kernkraft wieder eine Option? site:faz.net","SEARCH","http://www.google.de/search?q=Ist+Kernkraft+wieder+eine+Option%3F+site%3Afaz.net&num=5","276",,"„Kernkraft ist eine gute Option für Deutschland“. Foratom-Chef Yves ... Plötzlich hat Atomkraft wieder Freunde. Energieabhängigkeit von Russland: Plötzlich hat ...","https://www.faz.net › aktuell › thema › atomausstieg-p3","Kernkraft","Option","wieder",,,"4","Atomausstieg - News der FAZ","organic","https://www.faz.net/aktuell/wirtschaft/thema/atomausstieg-p3",,
"DE","DESKTOP","google.de",,,"1","5","Habeck: Atomkraft hilft gar nicht site:faz.net","SEARCH","http://www.google.de/search?q=Habeck%3A+Atomkraft+hilft+gar+nicht+site%3Afaz.net&num=5","325","2022-12-07T12:00:00.000Z","Deutschland habe ein „Wärmeproblem, aber kein Stromproblem“, sagte Habeck am Dienstag während eines Besuchs in Österreich. „Dagegen hilft ...","https://www.faz.net › FAZ.NET › Politik › Ausland","kein","Habeck","hilft",,,"1","Robert Habeck zur Energie-Debatte: Atomkraft hilft nicht","organic","https://www.faz.net/aktuell/politik/ausland/robert-habeck-zur-energie-debatte-atomkraft-hilft-nicht-18167118.html",,
"DE","DESKTOP","google.de",,,"1","5","Habeck: Atomkraft hilft gar nicht site:faz.net","SEARCH","http://www.google.de/search?q=Habeck%3A+Atomkraft+hilft+gar+nicht+site%3Afaz.net&num=5","325",,"Habeck: Atomkraft hilft gar nicht. 12.07.2022. , 13:20. Schließen ... Wirtschaftsminister Robert Habeck (Grüne) am Dienstag in Wien Bild: dpa.","https://www.faz.net › ... › Politik › Ausland","Habeck","Atomkraft hilft gar nicht","Habeck",,,"2","Habeck: Atomkraft hilft gar nicht - Ausland","organic","https://www.faz.net/aktuell/politik/ausland/robert-habeck-zur-energie-debatte-atomkraft-hilft-nicht-18167118/wirtschaftsminister-robert-18167125.html",,
"DE","DESKTOP","google.de",,,"1","5","Habeck: Atomkraft hilft gar nicht site:faz.net","SEARCH","http://www.google.de/search?q=Habeck%3A+Atomkraft+hilft+gar+nicht+site%3Afaz.net&num=5","325","2022-07-16T12:00:00.000Z","Das bekräftigte Habeck erst in dieser Woche. Gegen Gasknappheit „hilft Atomkraft gar nichts“, sagte er in Wien. Dem widerspricht die ...","https://www.faz.net › FAZ.NET › Politik › Inland","Habeck","hilft Atomkraft gar nichts",,,,"3","Energiemangel: Atomkraft kann bei den Problemen helfen","organic","https://www.faz.net/aktuell/politik/inland/energiemangel-atomkraft-kann-bei-den-problemen-helfen-18175549.html",,
"DE","DESKTOP","google.de",,,"1","5","Habeck: Atomkraft hilft gar nicht site:faz.net","SEARCH","http://www.google.de/search?q=Habeck%3A+Atomkraft+hilft+gar+nicht+site%3Afaz.net&num=5","325","2022-12-07T12:00:00.000Z","Deutschland habe ein „Wärmeproblem, aber kein Stromproblem“, sagte Habeck am Dienstag in Österreich. „Dagegen hilft Atomkraft gar nichts.","https://www.faz.net › FAZ.NET › Politik","Habeck","hilft Atomkraft gar nichts",,,,"4","Habeck weist Forderungen nach späterem Atomausstieg ...","organic","https://www.faz.net/aktuell/politik/habeck-weist-forderungen-nach-spaeterem-atomausstieg-zurueck-18168267.html",,
"DE","DESKTOP","google.de",,,"1","5","Habeck: Atomkraft hilft gar nicht site:faz.net","SEARCH","http://www.google.de/search?q=Habeck%3A+Atomkraft+hilft+gar+nicht+site%3Afaz.net&num=5","325","2022-07-13T12:00:00.000Z","Habeck: Atomkraft hilft gar nicht · Gasengpass durch Ukrainekrieg. FDP erhöht Druck wegen Laufzeitende der Atomkraftwerke · CDU-Politiker ...","https://www.faz.net › FAZ.NET › Politik › Inland","Habeck","Atomkraft hilft gar nicht","Atomkraftwerke",,,"5","Deutschland bittet und bettelt um Gas","organic","https://www.faz.net/aktuell/politik/inland/atomkraft-und-energiekrise-deutschland-bittet-und-bettelt-um-gas-18167849.html",,
"DE","DESKTOP","google.de",,,"1","5","SPD bekräftigt Absage an längere Akw-Laufzeiten site:faz.net","SEARCH","http://www.google.de/search?q=SPD+bekr%C3%A4ftigt+Absage+an+l%C3%A4ngere+Akw-Laufzeiten+site%3Afaz.net&num=5","40",,"Führende SPD-Politiker haben neuen Forderungen aus der Union nach einer Laufzeitverlängerung für Atomkraftwerke eine klare Absage erteilt.","https://www.faz.net › FAZ.NET › Politik › Inland","SPD","Laufzeitverlängerung","Absage",,,"1","SPD erteilt längeren Atomkraftwerk-Laufzeiten erneut klare ...","organic","https://www.faz.net/aktuell/politik/inland/spd-erteilt-laengeren-atomkraftwerk-laufzeiten-erneut-klare-absage-18153345.html",,
"DE","DESKTOP","google.de",,,"1","5","SPD bekräftigt Absage an längere Akw-Laufzeiten site:faz.net","SEARCH","http://www.google.de/search?q=SPD+bekr%C3%A4ftigt+Absage+an+l%C3%A4ngere+Akw-Laufzeiten+site%3Afaz.net&num=5","40",,"SPD bekräftigt Absage an längere Akw-Laufzeiten. Der SPD-Vorsitzende Lars Klingbeil weist Forderungen der Union nach einer Laufzeitverlängerung für ...","https://www.faz.net › aktuell › thema › atomausstieg-p3","SPD bekräftigt Absage an längere Akw","Laufzeiten","SPD",,,"2","Atomausstieg - News der FAZ","organic","https://www.faz.net/aktuell/wirtschaft/thema/atomausstieg-p3",,
"DE","DESKTOP","google.de",,,"1","5","SPD bekräftigt Absage an längere Akw-Laufzeiten site:faz.net","SEARCH","http://www.google.de/search?q=SPD+bekr%C3%A4ftigt+Absage+an+l%C3%A4ngere+Akw-Laufzeiten+site%3Afaz.net&num=5","40",,"SPD bekräftigt Absage an längere Akw-Laufzeiten. Der SPD-Vorsitzende Lars Klingbeil weist Forderungen der Union nach einer Laufzeitverlängerung für ...","https://www.faz.net › artikel-chronik › nachrichten-202...","SPD bekräftigt Absage an längere Akw","Laufzeiten","SPD",,,"3","Chronik vom 06.07.2022: Nachrichten und Meldungen","organic","https://www.faz.net/artikel-chronik/nachrichten-2022-juli-06/",,
